fragments,num_positions,filled,cluster
[100He]c1ccc2c(c1)-c1cccc3cccc(c13)S2,1,c1ccc2c(c1)Sc1cccc3cccc-2c13,59
[100He]c1cccc2c1C1=C(C2)c2cccc3cccc1c23,1,c1ccc2c(c1)CC1=C2c2cccc3cccc1c23,59
[100He]c1ccc2ccc3cccc4ccc1c2c34,1,c1cc2ccc3cccc4ccc(c1)c2c34,59
[100He]c1cccc2c1C(=O)c1ccccc1-2,1,O=C1c2ccccc2-c2ccccc21,59
[100He]C1=CCc2cccc3ccc4cccc1c4c23,1,C1=Cc2cccc3ccc4cccc(c4c23)C1,59
[100He]c1cccc2c1C(=O)OC2=O,1,O=C1OC(=O)c2ccccc21,59
[100He]C1=CCC2C=Cc3cccc4ccc1c2c34,1,C1=Cc2ccc3cccc4c3c2C(C=C4)C1,59
[100He]c1cc2cnccn2c1,1,c1cc2cnccn2c1,60
[100He]c1cc2ccncn2n1,1,c1cc2ccnn2cn1,60
[100He]c1cc2cnccn2n1,1,c1cn2nccc2cn1,60
[100He]c1cc2cnncn2n1,1,c1cc2cnncn2n1,60
[100He]c1cc2cnncn2c1,1,c1cc2cnncn2c1,60
[100He]c1cc2ccccn2n1,1,c1ccn2nccc2c1,60
[100He]c1cc2ccccn2c1,1,c1ccn2cccc2c1,60
[100He]c1cc2ccncn2c1,1,c1cc2ccncn2c1,60
[100He]C(=O)NCCCNC,1,CNCCCNC=O,61
[100He]C(=O)NCCC(=O)O,1,O=CNCCC(=O)O,61
[100He]CCCNC(C)=O,1,CCCNC(C)=O,61
[100He]C(=O)NCCO[Si](C)(C)C(C)(C)C,1,CC(C)(C)[Si](C)(C)OCCNC=O,61
[100He]CCC(=O)NCCO,1,CCC(=O)NCCO,61
[100He]C(=O)NCCC(=O)OCC,1,CCOC(=O)CCNC=O,61
[100He]C(=O)NCCC(N)=O,1,NC(=O)CCNC=O,61
[100He]C(=O)NCCC[Si](OCC)(OCC)OCC,1,CCO[Si](CCCNC=O)(OCC)OCC,61
[100He]C(=O)NCCS(=O)O,1,O=CNCCS(=O)O,61
[100He]C(=O)NCCNC(=O)CCCC(=O)NC,1,CNC(=O)CCCC(=O)NCCNC=O,61
[100He]C(=O)NCCOC,1,COCCNC=O,61
[100He]C(C)(C)NC(=O)NCCCC,1,CCCCNC(=O)NC(C)C,61
[100He]C(=O)NCCS,1,O=CNCCS,61
[100He]C(=O)NCCNC(C)=O,1,CC(=O)NCCNC=O,61
[100He]C(=O)NCCO,1,O=CNCCO,61
[100He]C(=O)NCCS(=O)(=O)O,1,O=CNCCS(=O)(=O)O,61
[100He]C(=O)NCCC[Si](OC)(OC)OC,1,CO[Si](CCCNC=O)(OC)OC,61
[100He]C(=O)NCCC,1,CCCNC=O,61
[100He]C(=O)NCCCO,1,O=CNCCCO,61
[100He]C(=O)CCCNC(=O)CCCC(=O)NC,1,CNC(=O)CCCC(=O)NCCCC=O,61
[100He]CCCNC(=O)N(CC)CC,1,CCCNC(=O)N(CC)CC,61
[100He]C(=O)NCCN(C)C,1,CN(C)CCNC=O,61
[100He]C(=O)NCCCN,1,NCCCNC=O,61
[100He]CCCNC(=O)C(=C)C,1,C=C(C)C(=O)NCCC,61
[100He]C(=O)NCCCN(C)C,1,CN(C)CCCNC=O,61
[100He]C(=O)NCCC(C)=O,1,CC(=O)CCNC=O,61
[100He]C(C)(C)NC(=O)NCCC,1,CCCNC(=O)NC(C)C,61
[100He]C(=O)NCCC[SiH](OC)OC,1,CO[SiH](CCCNC=O)OC,61
[100He]C(=O)NCCCC,1,CCCCNC=O,61
[100He]C(=O)NCCF,1,O=CNCCF,61
[100He]CC(=O)NCCCO,1,CC(=O)NCCCO,61
[100He]CCCNC(=O)CCC,1,CCCNC(=O)CCC,61
[100He]C(=O)C(=O)NCCCCCC,1,CCCCCCNC(=O)C=O,61
[100He]C(=O)NCCCOC,1,COCCCNC=O,61
[100He]C(=O)C(=O)NCCCCCCCC,1,CCCCCCCCNC(=O)C=O,61
[100He]C(=O)NCCCNC(=O)OC(C)(C)C,1,CC(C)(C)OC(=O)NCCCNC=O,61
[100He]C(=O)NCCC(=O)NC,1,CNC(=O)CCNC=O,61
[100He]C(=O)NCCCC(=O)OC(C)(C)C,1,CC(C)(C)OC(=O)CCCNC=O,61
[100He]C(C)(C)NC(=O)NCCCCCC,1,CCCCCCNC(=O)NC(C)C,61
[100He]C(=O)NCCCCCC,1,CCCCCCNC=O,61
[100He]CCCNC(=O)C(F)(F)F,1,CCCNC(=O)C(F)(F)F,61
[100He]CCCNC(=O)NCCC,1,CCCNC(=O)NCCC,61
[100He]C(=O)NCCN,1,NCCNC=O,61
[100He]C(=O)NCCCCC,1,CCCCCNC=O,61
[100He]C(=O)NCCNC(=O)CCCC(=O)O,1,O=CNCCNC(=O)CCCC(=O)O,61
[100He]C(=O)NCCNC,1,CNCCNC=O,61
[100He]C(=O)NCCC[Si](C)(OCC)OCC,1,CCO[Si](C)(CCCNC=O)OCC,61
[100He]C(=O)NCCC#N,1,N#CCCNC=O,61
[100He]C(=O)NCCCN(CC)CC,1,CCN(CC)CCCNC=O,61
[100He]C(F)=C(F)C(=O)OCCOC(=O)C(C)(C)CC,1,CCC(C)(C)C(=O)OCCOC(=O)C(F)=CF,62
[100He]CCOC(=O)C(C)(C)CC,1,CCOC(=O)C(C)(C)CC,62
[100He]C(=O)OCCOC(=O)C(C)(C)CC,1,CCC(C)(C)C(=O)OCCOC=O,62
[100He]COC(=O)C(C)(C)CC,1,CCC(C)(C)C(=O)OC,62
[100He]C=CC(=O)OCCOC(=O)C(C)(C)CC,1,C=CC(=O)OCCOC(=O)C(C)(C)CC,62
[100He]CCCOC(=O)C(C)(C)CC,1,CCCOC(=O)C(C)(C)CC,62
[100He]C(CC)=C(CC)C(=O)OCCOC(=O)C(C)(C)CC,1,CCC=C(CC)C(=O)OCCOC(=O)C(C)(C)CC,62
[100He]CCCCCCCCOC(=O)C(C)(C)CC,1,CCCCCCCCOC(=O)C(C)(C)CC,62
[100He]CC(=O)NCCOC(=O)C(C)(C)CC,1,CCC(C)(C)C(=O)OCCNC(C)=O,62
[100He]C=C(F)C(=O)OCCOC(=O)C(C)(C)CC,1,C=C(F)C(=O)OCCOC(=O)C(C)(C)CC,62
[100He]CCCCOC(=O)C(C)(C)CC,1,CCCCOC(=O)C(C)(C)CC,62
[100He]C(F)=CC(=O)OCCOC(=O)C(C)(C)CC,1,CCC(C)(C)C(=O)OCCOC(=O)C=CF,62
[100He]C(=O)OCOC(=O)C(=C)CC,1,C=C(CC)C(=O)OCOC=O,63
[100He]CCCCCCCCOC(=O)C(=C)C,1,C=C(C)C(=O)OCCCCCCCC,63
[100He]COC(=O)C(=C)C,1,C=C(C)C(=O)OC,63
[100He]COC(=O)C(=C)CC,1,C=C(CC)C(=O)OC,63
[100He]CCOC(=O)C(=C)CC,1,C=C(CC)C(=O)OCC,63
[100He]C(=O)OCCOC(=O)C(=C)C,1,C=C(C)C(=O)OCCOC=O,63
[100He]CCOC(=O)C(=C)C,1,C=C(C)C(=O)OCC,63
[100He]C(=O)CCOC(=O)C(=C)CC,1,C=C(CC)C(=O)OCCC=O,63
[100He]CCOC(=O)C(CC)=C(CC)CC,1,CCOC(=O)C(CC)=C(CC)CC,63
[100He]CN(C)CCOC(=O)C(=C)C,1,C=C(C)C(=O)OCCN(C)C,63
[100He]C(=O)OCCOCCOC(=O)C(=C)CC,1,C=C(CC)C(=O)OCCOCCOC=O,63
[100He]CCCOC(=O)C(=C)C,1,C=C(C)C(=O)OCCC,63
[100He]C1C=CC=N1,1,C1=CCN=C1,64
[100He]C1=CC2C(=O)OC3C=CC=CC3=C2C=C1,1,O=C1OC2C=CC=CC2=C2C=CC=CC12,64
[100He]C1=NC2C=CC=CC2O1,1,C1=CC2N=COC2C=C1,64
[100He]c1[nH]cc2c1C1C=CC=C3C=CC=C2C31,1,C1=CC2=CC=CC3c4c[nH]cc4C(=C1)C23,64
[100He]C1=C2C=CC=CC2CC=C1,1,C1=CCC2C=CC=CC2=C1,64
[100He]C1=CC=CC2OC12,1,C1=CC2OC2C=C1,64
[100He]C1=Nc2ccccc2C2C=CC=CC12,1,C1=CC2C=Nc3ccccc3C2C=C1,64
[100He]C1=CC2C=CC=CC2=N1,1,C1=CC2=NC=CC2C=C1,64
[100He]C1=NC2C=CC=CC2=N1,1,C1=CC2=NC=NC2C=C1,64
[100He]C1=C2C=CC=C3C=CC4=CC=CC(=C1)C4C32,1,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2C43,64
[100He]C1=CC=CC2C1C1CCC2C1(C)C,1,CC1(C)C2CCC1C1C=CC=CC12,64
[100He]C1=CC=C2C=CC=CC2C1,1,C1=CCC2C=CC=CC2=C1,64
[100He]c1[nH]cc2c1C1C=CC2CC1,1,C1=CC2CCC1c1c[nH]cc12,64
[100He]C1=CC2C=CC=CC2C=C1,1,C1=CC2C=CC=CC2C=C1,64
[100He]c1ccc2c(n1)=C1C=CC=CC1CC=2,1,C1=CC2=c3ncccc3=CCC2C=C1,64
[100He]C1=CCC2C=CC=CC2=C1,1,C1=CCC2C=CC=CC2=C1,64
[100He]C1=CC=CC2C=CC=NC12,1,C1=CC2C=CC=NC2C=C1,64
[100He]C1=Nc2ccccc2C2=NC3C=CC=CC3N12,1,C1=CC2N=C3c4ccccc4N=CN3C2C=C1,64
[100He]C1=CC=CC2=NSNC12,1,C1=CC2=NSNC2C=C1,64
[100He]C1=CC=C2C=CC3=CC=CC4=CC=C1C2C34,1,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2C43,64
[100He]C=C1N=CC2=C1C1C=CC=C3C=CC=C2C31,1,C=C1N=CC2=C1C1C=CC=C3C=CC=C2C31,64
[100He]C1C=CC=C1,1,C1=CCC=C1,64
[100He]C1=CC2CCCCC2C=C1,1,C1=CC2CCCCC2C=C1,64
[100He]c1ccc2c(n1)C1N=CC=CC1C=C2,1,C1=CC2C=Cc3cccnc3C2N=C1,64
[100He]C1=C2C=CC3=C4C(=CC=C(C=C1)C24)CC=C3,1,C1=CC2=CC=C3CC=CC4=C3C2C(=C1)C=C4,64
[100He]C1=CC=CC2C3CCC(C3)C12,1,C1=CC2C3CCC(C3)C2C=C1,64
[100He]C1=NC2C(=CC=C3C=CC=CC32)C=C1,1,C1=CC2=CC=C3C=CC=NC3C2C=C1,64
[100He]C1=CC=CC2C=CC=CC12,1,C1=CC2C=CC=CC2C=C1,64
[100He]C1=C2C=CC3=CC=CC4=CC=C(C=C1)C2C34,1,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2C43,64
[100He]CCOC(=O)C(C)(C)C,1,CCOC(=O)C(C)(C)C,65
[100He]CC(=O)OCCC(C)CCCC(C)C,1,CC(=O)OCCC(C)CCCC(C)C,65
[100He]CCOC(=O)CC,1,CCOC(=O)CC,65
[100He]CCCC(=O)OCC(C)C,1,CCCC(=O)OCC(C)C,65
[100He]CCOC(=O)C(C)C=CC(C)C,1,CCOC(=O)C(C)C=CC(C)C,65
[100He]CCOC(=O)CC(C)C,1,CCOC(=O)CC(C)C,65
[100He]CCCOC(=O)C(C=CC(C)CC)CC,1,CCCOC(=O)C(C=CC(C)CC)CC,65
[100He]CCC(=O)OCCOC,1,CCC(=O)OCCOC,65
[100He]CCCOC(=O)C(C)C=CC(C)C,1,CCCOC(=O)C(C)C=CC(C)C,65
[100He]CCOC(=O)C(C)CC,1,CCOC(=O)C(C)CC,65
[100He]CCOC(=O)C(C)S,1,CCOC(=O)C(C)S,65
[100He]CCOC(=O)CCC(=O)O,1,CCOC(=O)CCC(=O)O,65
[100He]CCOC(=O)CC(C)S,1,CCOC(=O)CC(C)S,65
[100He]CCOC(=O)CSC,1,CCOC(=O)CSC,65
[100He]CCOC(=O)CC(CC=O)C(C=O)=CC,1,CC=C(C=O)C(CC=O)CC(=O)OCC,65
[100He]CCOC(C)=O,1,CCOC(C)=O,65
[100He]CCOC(=O)C(C=CC(C)CC)CC,1,CCOC(=O)C(C=CC(C)CC)CC,65
[100He]CCOC(=O)CC(C)SCCC(C)=O,1,CCOC(=O)CC(C)SCCC(C)=O,65
[100He]CCNC(=O)OCCS,1,CCNC(=O)OCCS,65
[100He]CCC(=O)OC(C)C,1,CCC(=O)OC(C)C,65
[100He]CCOC(=O)CCOO,1,CCOC(=O)CCOO,65
[100He]CCOC(=O)CC(C)(C)S,1,CCOC(=O)CC(C)(C)S,65
[100He]CCCOC(=O)CC(C)S,1,CCCOC(=O)CC(C)S,65
[100He]CCCCCCCCC(=O)CC,1,CCCCCCCCC(=O)CC,66
[100He]CCCC(C)=O,1,CCCC(C)=O,66
[100He]CCC(=O)S,1,CCC(=O)S,66
[100He]CCCOCCOCCOCC(=O)O,1,CCCOCCOCCOCC(=O)O,66
[100He]CCCCC(=O)O,1,CCCCC(=O)O,66
[100He]CCC(C)=O,1,CCC(C)=O,66
[100He]CCCCCCCC(C)=O,1,CCCCCCCC(C)=O,66
[100He]CCCC(=O)C(C)(C)C,1,CCCC(=O)C(C)(C)C,66
[100He]CCCCCC(=O)C(C)C,1,CCCCCC(=O)C(C)C,66
[100He]CCCCCC(=O)O,1,CCCCCC(=O)O,66
[100He]CCCC(=O)O,1,CCCC(=O)O,66
[100He]CCCCCCCC(=O)OCF,1,CCCCCCCC(=O)OCF,66
[100He]CCC(N)=O,1,CCC(N)=O,66
[100He]CCCCC(=O)CCC(=O)O,1,CCCCC(=O)CCC(=O)O,66
[100He]CCC(=O)O,1,CCC(=O)O,66
[100He]CCCCCCC(=O)O,1,CCCCCCC(=O)O,66
[100He]CCC(=O)CC,1,CCC(=O)CC,66
[100He]CCCCCCCCC(=O)O,1,CCCCCCCCC(=O)O,66
[100He]CCCSC(C(=O)O)C(SC)C(=O)O,1,CCCSC(C(=O)O)C(SC)C(=O)O,66
[100He]CCCCCCCC(=O)O,1,CCCCCCCC(=O)O,66
[100He]CCCC(=O)CC,1,CCCC(=O)CC,66
[100He]CCCCC(=O)CCCCCCCNC(C)=O,1,CCCCC(=O)CCCCCCCNC(C)=O,66
[100He]C([N+]#[C-])=C(C#N)C#N,1,[C-]#[N+]C=C(C#N)C#N,67
[100He]C=CC=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC=C,67
[100He]C(C#N)[N+]#[C-],1,[C-]#[N+]CC#N,67
[100He]C(C)=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC,67
[100He]C=C(C)C=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC(=C)C,67
[100He]CC=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC,67
[100He]C=C(C#N)[N+]#[C-],1,[C-]#[N+]C(=C)C#N,67
[100He]C=C(C=C(C#N)[N+]#[C-])CC(F)(F)F,1,[C-]#[N+]C(C#N)=CC(=C)CC(F)(F)F,67
[100He]C([N+]#[C-])=C(C)C#N,1,[C-]#[N+]C=C(C)C#N,67
[100He]C([N+]#[C-])=C(C#N)[N+]#[C-],1,[C-]#[N+]C=C(C#N)[N+]#[C-],67
[100He]C=CC(C)=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C(C)C=C,67
[100He]C(C#N)=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC#N,67
[100He]C=CC(C)(C)C=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=CC(C)(C)C=C,67
[100He]C(OC)OC,1,COCOC,68
[100He]C(O)O,1,OCO,68
[100He]C(CC)C(C)C,1,CCCC(C)C,68
[100He]C(C)CC(C)C,1,CCCC(C)C,68
[2H]C([2H])([2H])C([2H])([100He])C,1,[2H]C(C)C([2H])([2H])[2H],68
[100He]C(Br)Br,1,BrCBr,68
[100He]C(C)C,1,CCC,68
[100He]C(C)OO,1,CCOO,68
[100He]C(F)CC(C)C,1,CC(C)CCF,68
[100He]C(C)C(C)(C)C,1,CCC(C)(C)C,68
[100He]C(C#C)C#N,1,C#CCC#N,68
[100He]C(C)C(F)(F)F,1,CCC(F)(F)F,68
[100He]C(C)C(C)C,1,CCC(C)C,68
[100He]C(C)OS(C)(=O)=O,1,CCOS(C)(=O)=O,68
[100He]C(C)F,1,CCF,68
[100He]C(C)Cl,1,CCCl,68
[100He]C(C#N)C#N,1,N#CCC#N,68
[100He]C(Cl)Cl,1,ClCCl,68
[100He]C(C)C#N,1,CCC#N,68
[100He]C(N(C)C)N(C)C,1,CN(C)CN(C)C,68
[100He]C(F)OC,1,COCF,68
[100He]C(CC(C)(C)C)C(C)(C)C,1,CC(C)(C)CCC(C)(C)C,68
[100He]C(C)OC(C)OC,1,CCOC(C)OC,68
[100He]C(C#N)C(C)(C)C,1,CC(C)(C)CC#N,68
[100He]C(C)S,1,CCS,68
[100He]C(C)O[Si](C)(C)C(C)(C)C,1,CCO[Si](C)(C)C(C)(C)C,68
[100He]C(C=CBr)C=CBr,1,BrC=CCC=CBr,68
[100He]C(O)C(F)(F)F,1,OCC(F)(F)F,68
[100He]C(N)C(C)C,1,CC(C)CN,68
[100He]C(F)F,1,FCF,68
[2H]C([100He])(C)C,1,[2H]C(C)C,68
[100He]C(COC)OC,1,COCCOC,68
[100He]C(C)O,1,CCO,68
[100He]C(C(C)C)C(C)C,1,CC(C)CC(C)C,68
[100He]C(C(C)C)(C(C)C)C(C)C,1,CC(C)C(C(C)C)C(C)C,68
[100He]C(C)N,1,CCN,68
[100He]C(SC)SC,1,CSCSC,68
[100He]C(CC(C)C)C(C)C,1,CC(C)CCC(C)C,68
[100He]C(F)CF,1,FCCF,68
[100He]CCOCCO,1,CCOCCO,69
[100He]CCOC=O,1,CCOC=O,69
[100He]C(=C)OCCOCCOC,1,C=COCCOCCOC,69
[100He]CCOC=C,1,C=COCC,69
[100He]CCOCCOCCOCCN,1,CCOCCOCCOCCN,69
[100He]CCOCCOC(C)(C)C,1,CCOCCOC(C)(C)C,69
[100He]CCCOCCOCCNC,1,CCCOCCOCCNC,69
[100He]CCOCC=C,1,C=CCOCC,69
[100He]CCOC(C)(C)C,1,CCOC(C)(C)C,69
[100He]CCOC,1,CCOC,69
[100He]CCCOCCOCCO,1,CCCOCCOCCO,69
[100He]CCOCCOCC,1,CCOCCOCC,69
[100He]CCOCC,1,CCOCC,69
[100He]CCOC(=N)N,1,CCOC(=N)N,69
[100He]CCOCCOC,1,CCOCCOC,69
[100He]CCOS(C)(=O)=O,1,CCOS(C)(=O)=O,69
[100He]CCOCCOCCO,1,CCOCCOCCO,69
[100He]CCOCCC(=O)O,1,CCOCCC(=O)O,69
[100He]COCCOCCO,1,COCCOCCO,69
[100He]COCCOCCOCCO,1,COCCOCCOCCO,69
[100He]CCOCCOCCOC,1,CCOCCOCCOC,69
[100He]C=C1C(=C(C#N)[N+]#[C-])c2ccccc2S1(=O)=O,1,[C-]#[N+]C(C#N)=C1C(=C)S(=O)(=O)c2ccccc21,70
[100He]C=CC=C1C(=O)c2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=CC=C)C(=O)c2ccccc21,70
[100He]c1cccc2c1-c1ccccc1C2=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1c2ccccc2-c2ccccc21,70
[100He]C(C)=C1Cc2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=CC)Cc2ccccc21,70
[100He]C=C1C(=O)c2ccccc2C1=C(C#N)C#N,1,C=C1C(=O)c2ccccc2C1=C(C#N)C#N,70
[100He]C(C)=C1C(=O)c2ccccc2C1=C([N+]#[C-])[N+]#[C-],1,[C-]#[N+]C([N+]#[C-])=C1C(=CC)C(=O)c2ccccc21,70
[100He]C=C1C(=O)c2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=C)C(=O)c2ccccc21,70
[100He]C=C1C(=O)c2sc3ccsc3c2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=C)C(=O)c2sc3ccsc3c21,70
[100He]C=C1C(=O)c2c(sc3ccsc23)C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=C)C(=O)c2c1sc1ccsc21,70
[100He]C=C1C(=O)c2ccccc2C1=C(C)[N+]#[C-],1,[C-]#[N+]C(C)=C1C(=C)C(=O)c2ccccc21,70
[100He]C=C1C(=O)c2sc3ccsc3c2C1=C(C#N)C#N,1,C=C1C(=O)c2sc3ccsc3c2C1=C(C#N)C#N,70
[100He]C1C(=O)c2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1CC(=O)c2ccccc21,70
[100He]C=C1C(=O)c2ccccc2C1=C(C)C#N,1,C=C1C(=O)c2ccccc2C1=C(C)C#N,70
[100He]C(C)=C1C(=O)c2ccccc2C1=O,1,CC=C1C(=O)c2ccccc2C1=O,70
[100He]CC(C)=C1C(=O)c2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=C(C)C)C(=O)c2ccccc21,70
[100He]C=C1C(=O)c2ccccc2C1=C([N+]#[C-])[N+]#[C-],1,[C-]#[N+]C([N+]#[C-])=C1C(=C)C(=O)c2ccccc21,70
[100He]C(C)=C1C(=O)c2ccccc2C1=C(C#N)C#N,1,CC=C1C(=O)c2ccccc2C1=C(C#N)C#N,70
[100He]C(C)=C1C(=O)c2ccccc2C1=C(C#N)[N+]#[C-],1,[C-]#[N+]C(C#N)=C1C(=CC)C(=O)c2ccccc21,70
[100He]C(N)CC(=O)O,1,NCCC(=O)O,71
[100He]C(C)N(C)CC,1,CCN(C)CC,71
[100He]C(O)NCCS,1,OCNCCS,71
[100He]C(CC)CCC,1,CCCCCC,71
[100He]C(CC)CC(=O)O,1,CCCCC(=O)O,71
[100He]C(O)CN,1,NCCO,71
[100He]C(C)OC(=O)CC,1,CCOC(=O)CC,71
[100He]C(O)CC,1,CCCO,71
[100He]C(C)C(C)CCC(=O)OC(C)CC,1,CCC(C)CCC(=O)OC(C)CC,71
[100He]C(O)C[N+]#[C-],1,[C-]#[N+]CCO,71
[100He]C(O)C(=O)O,1,O=C(O)CO,71
[100He]C(C)C(=O)O,1,CCC(=O)O,71
[100He]C(C)OC(=O)C=C,1,C=CC(=O)OCC,71
[100He]C(CC)OC(=O)CC,1,CCCOC(=O)CC,71
[100He]C(CC)OC(=S)SCCCC,1,CCCCSC(=S)OCCC,71
[100He]C(O)C(CC(C)C)N(C)C,1,CC(C)CC(CO)N(C)C,71
[100He]C(O)CNCCO,1,OCCNCCO,71
[100He]C(O)C(N)C(=O)O,1,NC(CO)C(=O)O,71
[100He]C(F)CC,1,CCCF,71
[100He]C(CC)OC(=O)SCCCC,1,CCCCSC(=O)OCCC,71
[100He]C(C)CC(=O)O,1,CCCC(=O)O,71
[100He]C(N)CC,1,CCCN,71
[100He]C(CC)NC,1,CCCNC,71
[100He]C(O)CC(C)C,1,CC(C)CCO,71
[100He]C(C)OCC,1,CCOCC,71
[100He]C(OC(C)=O)OC(C)=O,1,CC(=O)OCOC(C)=O,71
[100He]C(N)CCC,1,CCCCN,71
[100He]C(C)OOCC,1,CCOOCC,71
[100He]C(O)C(N)C(=O)NCC,1,CCNC(=O)C(N)CO,71
[100He]C(C#N)C(=O)COC,1,COCC(=O)CC#N,71
[100He]C(C)CC(C)CC,1,CCCC(C)CC,71
[100He]C(O)C(O)CC,1,CCC(O)CO,71
[100He]C(C)CCC,1,CCCCC,71
[100He]C(Br)CC,1,CCCBr,71
[100He]C(CCC)CCC,1,CCCCCCC,71
[100He]C(CO)CC(C)C,1,CC(C)CCCO,71
[100He]C(CC)OC(=O)N(CC)CC,1,CCCOC(=O)N(CC)CC,71
[100He]C(CC)=C(CC)C(CC)C(C(=O)CC)C(=O)CC,1,CCC=C(CC)C(CC)C(C(=O)CC)C(=O)CC,71
[100He]C(CC)C(=O)N(CC)OCC,1,CCCC(=O)N(CC)OCC,71
[100He]C(C)C(=O)C(CCC)CC(C)=O,1,CCCC(CC(C)=O)C(=O)CC,71
[100He]C(C)CC(C)C(=O)O,1,CCCC(C)C(=O)O,71
[100He]C(C(C)=O)C(C)=O,1,CC(=O)CC(C)=O,71
[100He]C(C)C(C)C(C)CC,1,CCC(C)C(C)CC,71
[100He]C(O)CO,1,OCCO,71
[100He]C(CC)CC,1,CCCCC,71
[100He]C(CC)CNCC,1,CCCCNCC,71
[100He]C(O)CCCCO,1,OCCCCCO,71
[100He]C(OCC)OCC,1,CCOCOCC,71
[100He]C(C)CCC(=O)OC(C)C(C)C,1,CCCCC(=O)OC(C)C(C)C,71
[100He]C(C)CO,1,CCCO,71
[100He]C(O)C#CCCC,1,CCCC#CCO,71
[100He]C(OO)OCCC,1,CCCOCOO,71
[100He]C(O)C(N)C(=O)N(CC)CC,1,CCN(CC)C(=O)C(N)CO,71
[100He]C(O)C(N)C(=O)N(C)OC,1,CON(C)C(=O)C(N)CO,71
[100He]C(CC)OCC,1,CCCOCC,71
[100He]C(N)C(=O)O,1,NCC(=O)O,71
[100He]C(C)CCC(=O)OC(C)CC,1,CCCCC(=O)OC(C)CC,71
[100He]C(C)C(C)CC,1,CCC(C)CC,71
[100He]C(O)OCCS,1,OCOCCS,71
[100He]C(C)C(C)C(=O)O,1,CCC(C)C(=O)O,71
[100He]C(CC)CCC(=O)O,1,CCCCCC(=O)O,71
[100He]C(O)C(O)CC(O)CC[Si](C)(C)C,1,C[Si](C)(C)CCC(O)CC(O)CO,71
[100He]C(C)C(=O)CC(CCC)C(C)=O,1,CCCC(CC(=O)CC)C(C)=O,71
[100He]C(CO)CCCO,1,OCCCCCO,71
[100He]C(O)C(O)CC(C)C,1,CC(C)CC(O)CO,71
[100He]C(NC(=O)CC(C)S)C(=O)O,1,CC(S)CC(=O)NCC(=O)O,71
[100He]C(O)OCCC,1,CCCOCO,71
[100He]C(CCC)C(=O)O,1,CCCCC(=O)O,71
[100He]C(C(=O)CC)C(=O)CC,1,CCC(=O)CC(=O)CC,71
[100He]C(C)CC,1,CCCC,71
[100He]CCCCC,1,CCCCC,72
[100He]CSCCCCCCCC,1,CCCCCCCCSC,72
[100He]CCCCCCCCCCCCCC,1,CCCCCCCCCCCCCC,72
[100He]C=NCCCCCCC,1,C=NCCCCCCC,72
[100He]CCCCN(CC)CC,1,CCCCN(CC)CC,72
[100He]CCCC,1,CCCC,72
[100He]CCCCCCCCCCCC,1,CCCCCCCCCCCC,72
[100He][Si](Cl)(Cl)CCCCCCCC,1,CCCCCCCC[SiH](Cl)Cl,72
[100He]CCCCCCOC,1,CCCCCCOC,72
[100He]CCC[Si](CC)(CC)CC,1,CCC[Si](CC)(CC)CC,72
[100He]CCCN(CC)CC,1,CCCN(CC)CC,72
[3H]CCCCC[100He],1,[3H]CCCCC,72
[100He]CCCCCCO[Si](CC)(CC)C(CC)(CC)CC,1,CCCCCCO[Si](CC)(CC)C(CC)(CC)CC,72
[100He]CCCCCCOC(CC)(CC)C(CC)(CC)CC,1,CCCCCCOC(CC)(CC)C(CC)(CC)CC,72
[100He]CCCCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCCCC,72
[100He]CCCCCCN(C)C,1,CCCCCCN(C)C,72
[100He]CCCCCCCCCC,1,CCCCCCCCCC,72
[100He]CCCCCCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCCCCCC,72
[100He]CCCCC[SiH2]O[SiH2]CCCCCC,1,CCCCCC[SiH2]O[SiH2]CCCCC,72
[100He]CCCCCCC,1,CCCCCCC,72
[100He]C=NCCCCCCCC,1,C=NCCCCCCCC,72
[100He]CCCCCCCCC,1,CCCCCCCCC,72
[100He]CCCCOC,1,CCCCOC,72
[100He]CSSCCCC,1,CCCCSSC,72
