smiles,homo,gap,lumo
[C-]#[N+]c1cc2nn(CCCCCCCC)nc2cc1C#N,-9.500229228351351,4.695,-0.93680635311635
Cc1cc(N(C)C)c(C)c2nsnc12,-8.389759815845899,3.977,-0.65881484344555
CCN(CCCC(=O)ON1C(=O)CCC1=O)c1cc(OC)c(-c2c3ccc(=[N+](C)C)cc-3oc3cc(N(C)C)ccc23)cc1C,-9.81822147404565,2.971,-3.6501079792219504
CCc1cccc(C)c1,-8.755453619532851,5.325,1.68805827157675
CC(C)CCC[C@H](C)CCc1ccsc1,-8.77651523156155,5.822,1.3280516473652502
c1ccc(-c2ccc(-c3ccccc3)n2-c2ccc3c(-c4cccc5ccccc45)c4cc(-n5c(-c6ccccc6)ccc5-c5ccccc5)ccc4c(-c4ccc(-c5ccc6ccccc6c5)cc4)c3c2)cc1,-7.3466385813392,3.456,-0.6340796944351
C1CO1,-10.2679984575371,8.21,2.6333817882137502
c1cc(-c2cccc3ccccc23)cc(-c2c3ccc4ccccc4c3nc3c2ccc2ccccc23)c1,-7.91674430952175,3.797,-0.4455320074236499
Cc1ccc(COCCOCc2ccc(C)c(C)c2)cc1C,-8.3595551784404,5.229,1.46737393882125
Cc1cc(C)cc(-c2cccs2)c1,-7.9899701466913,4.712,0.5085807865845
O=C(O)CCCCCOC1(OCCCCCC(=O)O)c2ccccc2-c2c3c(cc(-n4c5ccccc5c5cc6c7ccc8sc9cccc%10c%11ccccc%11c%11ccccc%11n(c6cc54)c7c8c9%10)c21)-c1ccccc1C3,-7.0946067330061,3.949,0.1334446322852
Cc1cc(C)c(C)nc1C,-8.5117756664101,5.301,1.47825849284125
N=C([NH3+])c1ccccc1,-13.453390402875147,4.889,-4.342392826279
c1ccc2c(c1)Cc1ccc(-c3ccc4oc5ccccc5c4c3)cc1-2,-7.97911280405635,4.637,0.4480626662333
CCCCCC[N+](CCCCCC)=C1C=c2sc(=C3C(=O)C(c4ccc5c6c(cccc46)Cc4ccccc4-5)=C3C(=O)N(C)CCOC(C)(C)C)nc2S1,-9.5476042497234,2.28,-4.5534443287268
CNC(C(=O)N1CCCC1)C(O)c1ccc(F)cc1,-8.93510318363295,5.312,1.14290538348505
CC(C)(C)[Si](C)(C)Oc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(O[Si](C)(C)C(C)(C)C)cc4)cc3)cc2)cc1,-6.92722950356355,4.116,0.7373741120849
c1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccccc5)cc4)c4ccc5nc(-c6ccccc6)nc(-c6ccccc6)c5c4n3)cc2)cc1,-8.0956591662255,3.938,-0.77473534375855
C#N,-12.6358243390479,7.624,2.25323873906525
c1ccc2c(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c8c(cc8c9c9ccccc9n8-c8cccc9ccccc89)c(cc54)c76)nc4ccccc34)cccc2c1,-6.632611837627199,2.941,-0.7648576109854001
O=C1C=CC(=O)C1c1ccccc1Br,-9.1510799467748,3.251,-1.0402368276914
NC(CO)CSCc1ccccc1,-8.8184479759236,5.341,1.04701246256885
C1=CC2Sc3cccc(CCCCCCN4c5ccccc5N5c6ccccc6NC45)c3SC2C=C1,-7.09311010682835,4.331,0.69277465198795
c1ccc(-c2ccc(N(c3ccccc3)c3ccc4c(C5CCCCC5)c5cc(N(c6ccccc6)c6ccc(-c7ccccc7)cc6)ccc5c(C5CCCCC5)c4c3)cc2)cc1,-6.6306526179036,3.231,-0.1934185249354
COc1ccc(C(C2CCCCC2)n2ccnc2)cc1,-8.49950333175255,5.156,1.23319275908095
c1ccc(-c2ccc(N(c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)c3cccc4c3sc3c4ccc4c3c3c5ccccc5c5ccccc5c3n4-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)cc1,-6.9685363860694505,3.949,-0.50185957447715
CCCCCCC(C#CN1C(OCC(=O)OC(C)CC)=NC(CCOC(F)(F)CC)C1C1CCCS(=O)C1)CC,-7.7319517936472,5.224,1.85600694010535
c1cnncn1,-9.48934467433135,3.368,-0.396741994029
CC1(C)c2ccc(-c3ccc(-c4cc(-c5ccccc5)nc(-c5ccccc5)n4)cc3)cc2Oc2c1ccc1c2oc2ccccc21,-8.044229648481,4.312,-0.39584401832235
N=C(N)NCCCC(NC(=O)Cn1c2ccccc2c2cc3c(cc21)C1(c2ccccc2-3)c2ccccc2-c2cc3c4ccccc4n(CC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)c3cc21)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O,-7.714318816134801,4.134,0.0736340079453
C1CCNC1,-8.87708851070635,6.575,2.4448341012023
COCC(=O)Nc1ccc2c3c(cccc13)-c1c(ccc3ccccc13)N2C(=O)CCCC(=O)O,-7.276052248519501,3.555,-0.33622387367780004
CC(=O)OC1C2CC3C(C2)C31,-9.93757060887495,5.842,2.2365581600296003
Cc1cnc2c3cc(C4CCCC4)ccc3c3ccc(C4CCCC4)cc3c2n1,-7.9703235266852,4.126,0.0042993988379
Cc1cc(C)c(C2C(=O)CC(Cc3nnc(C(C)(C)C)s3)C2=O)c(C)c1,-8.321568084910599,4.271,0.46702900161315
CN1C(=O)C(=Cc2ccc(N(c3ccc(F)cc3)c3ccc(F)c4ccccc34)[se]2)C(=O)N(C)C1=S,-8.1542724896232,2.527,-0.516472088249
CC1=C(C#N)C(=O)N(C)C(=O)/C1=C/C=C1\N2CCCc3cccc(c32)C1(C)C,-7.6501543701869,3.195,-1.1731100208905498
CC[C@H](NC(=O)c1c(C)n(-c2ccc(F)cc2)c(=O)c2c(F)cccc12)c1ccccc1,-8.160340628489351,4.411,0.31932560356175
c1ccc(-c2ccc3c(c2)c2c(-c4ccccc4)cccc2n3-c2ccc(-c3ccc(-n4c5ccc(-c6ccccc6)cc5c5c(-c6ccccc6)cccc54)cc3)cc2)cc1,-7.45344326766045,4.204,0.1489006989936
c1ccc(-c2cccc(N3c4c(c5ccccc5c5ccccc45)N(c4cccc(-c5ccccc5)c4)[Si]34N(c3cccc(-c5ccccc5)c3)c3c(c5ccccc5c5ccccc35)N4c3cccc(-c4ccccc4)c3)c2)cc1,-6.894439784578299,3.845,0.23905201766425
c1ccc2c(c1)OB(c1ccc(-c3c4ccccc4c(-c4ccc(B5Oc6ccccc6O5)c5ccccc45)c4ccccc34)c3ccccc13)O2,-7.47314431043665,3.636,-0.42441597262485
C[n+]1c(C2CCCC(c3n(-c4ccccc4)c4ccccc4[n+]3C)C2)n(-c2ccccc2)c2ccccc21,-14.2042341505598,5.096,-5.0826513451792
CC(C)(C)[Si]1(c2cccc3ccccc23)N(c2cccc(-c3ccccc3)n2)c2cc(-c3ccccc3)c(-c3ccccc3)cc2N1c1cccc(-c2ccccc2)n1,-6.9932171123098,4.122,0.11175715840035
c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc5c(-c6ccc7ccccc7c6)c6ccccc6c(-c6ccc7ccccc7c6)c5c4)c4ccccc34)cc2)cc1,-7.1281855821578,3.449,-0.5368534156514501
CC(C)c1cccc2c1CCCC2,-8.61512450683,5.26,1.75864460439645
c1ccc(-c2ccc3c(c2)c2c4sc5ccc(-c6ccc(C(c7ccccc7)c7ccccc7)cc6)cc5c4c4ccccc4c2n3-c2ccccc2)cc1,-7.330447807234449,3.981,0.10669584078105
Cc1cccc2c1oc1c(C)cccc12,-8.22630102585055,4.767,0.5749493547214499
CC(=O)c1c(N[C@H](c2cccc(F)c2)C2CC2)oc(=O)c2c(F)cccc12,-8.12638081994695,4.044,-0.18658846728785
C1=Cc2cc3c(cc2C1)Cc1ccccc1-3,-7.813504314642049,4.609,0.78959275999585
c1cc(-c2ccc3c4ccccc4c4ccccc4c3c2)cc(-c2ccc3c4ccccc4c4ccccc4c3c2)c1,-7.9054787961110495,4.269,0.0573615996854
CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4cc(-n5c(-c6ccccc6)ccc5-c5ccccc5)cc5cc6c(-c7ccc(-c8ccc9c(c8)C(C)(C)c8ccccc8-9)cc7)cc(-n7c(-c8ccccc8)ccc7-c7ccccc7)cc6cc45)cc3)cc21,-7.2809775092135505,3.465,-0.6405287926919501
CC(=O)c1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(C(C)=O)cc21,-8.4042906954626,3.962,-0.3628366082567
O=C1Nc2c(ccc3c4c(ccc23)C(c2ccc3c(c2)NSC3)C(=O)N4)C1c1ccc2c(c1)NSC2,-7.711162295469001,3.771,-0.01891191260975
CCC(C)(CC)C1CCCCC1c1cnoc1C1=c2cc3c(cc2-c2sc4ccccc4c21)=C(c1oncc1C1CCCCC1C(C)(CC)CC)c1c-3sc2ccccc12,-7.124566467946149,1.137,-2.49683505803285
c1ccc(N(c2ccccc2)c2cc(-n3c4ccccc4c4c5ccccc5ccc43)cc3c4ccccc4n(-c4ccc5c(c4)sc4ccccc45)c23)cc1,-7.2662833612865505,4.029,0.1599485213239
COCCCOC(=O)C=CC1=CN=C(C=CC(=O)OCCCOC)C1c1ccc2c(c1)OCCOCCOCCOCCO2,-8.19283102223905,3.519,-1.23852619055075
Cc1ccc2c(c1)CC2,-8.5161839107882,5.236,1.5661512665527502
CCCCC(CC)CC1(C2CCCCC2)c2cc(C)sc2-c2sc(C)cc21,-7.20647273694665,4.03,0.5238735849826
CCC(NC(=O)C(CC)NC(=O)CNC(=O)C1(C(=O)NCC(=O)NC(CC)C(=O)NC(CC)C(=O)O)CC2CC1C1CCCC21)C(=O)O,-9.394240883581599,5.472,1.3175208413509
c1ccc(N(c2ccccc2)c2c3ccccc3c(N(c3ccccc3)c3ccccc3)c3ccccc23)cc1,-7.08842974859975,3.161,-0.5828134450009
CCc1cc2c(cc(C)c3nsnc32)c2nsnc12,-8.332316582005351,3.534,-1.36217472421795
CCC(CC)(Cc1ccc(C2CCc3nccn3C2)c2c1sc1ccc3ccccc3c12)NC(C)=O,-7.88213142773815,4.041,-0.22822188641435
c1ccc2c(c1)-c1ccccc1C1(c3ccccc3-2)c2ccccc2-c2c(C3Sc4cccc(-c5cc6cccc7ccc8c9c(ccc%10ccc%11ccc%12ccccc%12c%11c%109)cc5c8c76)c4N3c3cccc4cc5ccc6ccccc6c5cc34)cccc21,-6.9134333313432,3.278,-0.5081454044237
CCC(CC)(CCNC(=O)CC(C)CCCC(C)C)CNC(=O)CC(C)CCCC(C)C,-9.000356084982851,5.731,1.7498553270253001
