smiles,homo,gap,lumo
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(ccc(Br)c4Cl)C3=C(C#N)C#N)s2)ncc2c1sc1c2ncc2c3cnc4c5cnc(C=CC=Cc6ccc(C=C7C(=O)c8c(ccc(Br)c8Cl)C7=C(C#N)C#N)s6)c(C)c5sc4c3c3nonc3c21,-7.755598487255651,2.481,-2.3957991853422
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)c3nsnc23)ncc2c1ncc1c2oc2c3oc4c5cnc(C=CC=Cc6ccc(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)c7nsnc67)c(C)c5ncc4c3c3nccnc3c12,-7.603323576515851,2.36,-2.533379948155
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)cc2)oc2c1ccc1c3c4nccnc4c4c5ccc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc%11sc(Br)cc%11cc%10C9=C(C#N)C#N)c9nsnc89)cc7)oc6c5n(C)c4c3n(C)c12,-7.08598072394525,2.585,-2.3501929039984
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)cc2)n(C)c2c1oc1c3c4ccccc4c4c5oc6c(C)c(C=CC=Cc7ccc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)cc7)n(C)c6c5n(C)c4c3n(C)c12,-6.3442800016374,2.057,-2.1751148525867
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cscc5C4=C(C#N)C#N)c4nsnc34)s2)ncc2c1ccc1c2oc2c3oc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)c8nsnc78)s6)c(C)c5ccc4c3c(F)c(F)c12,-7.625718546412,2.436,-2.3963978358133002
Cc1c(-c2ccc(C=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)s2)sc2c1ccc1c2ccc2c3ccc4c(ccc5c(C)c(-c6ccc(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)s6)sc54)c3c3nccnc3c12,-7.6634063147062506,2.617,-2.1226513022103
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cscc5C4=C(C#N)C#N)[nH]3)c3nsnc23)ncc2c1ccc1c2ncc2c3cnc4c5cnc(-c6ccc(-c7ccc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)[nH]7)c7nsnc67)c(C)c5ccc4c3c(F)c(F)c21,-7.767462651137451,2.626,-2.08022875291735
Cc1c(-c2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)s2)oc2c1ncc1c2sc2c3sc4c(cnc5c(C)c(-c6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)s6)oc54)c3c(F)c(F)c12,-7.96811940449615,2.617,-2.43544617336005
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)[nH]2)n(C)c2c1ncc1c2oc2c3oc4c(cnc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)[nH]6)n(C)c54)c3c3ccccc3c12,-7.234554886318251,2.113,-2.2475515595898
Cc1c(-c2ccc(C=C3C(=O)c4cc(Cl)c(Br)cc4C3=C(C#N)C#N)s2)ncc2c1oc1c2sc2c3sc4c5cnc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)s6)c(C)c5oc4c3c3nsnc3c12,-7.86623997886895,2.638,-2.36268292973635
