smiles,homo,gap,lumo
SC1CNc2c(-c3ccccc3)cccc21,-7.768197358533801,4.411,0.6812098133417
c1ccc2ncc(-c3cc4ccc5cc(-c6cnc7ccccc7c6)cc6ccc(c3)c4c56)cc2c1,-7.7869460028332504,3.744,-0.45715126883999996
Oc1ccc(-c2cccc3cccnc23)c2c3nc4nc(nc5[nH]c(nc6nc(nc([nH]3)c12)-c1ccccc1-6)c1c(-c2cccc3cccnc23)ccc(O)c51)-c1ccccc1-4,-6.36547767059135,1.953,-2.05840522210725
c1ccc(-c2cc3ccc2CCc2ccc(c(-c4ccccn4)c2)CC3)nc1,-7.966024127847301,4.291,0.25722922287765
Cn1c(-c2ncc(-c3ncnc(-c4cnc(-c5nc(C#N)c(C#N)n5C)nn4)n3)nn2)nc(C#N)c1C#N,-9.675824296079,2.97,-2.323308055569
Cc1cc(C)c(-c2nc(N)c(-c3sc(C)c4c3C(C)NC4=O)s2)s1,-7.12391339470495,3.341,-0.42857931453750003
N#Cc1nccc(C=Cc2c(F)c(F)c(-c3ncncn3)c3nsnc23)n1,-8.992573628858551,3.57,-2.11478721193085
Nc1c(N)c2c(-c3ccc4ocnc4c3)ccnc2c2nccc(-c3ccc4ocnc4c3)c12,-7.150471706513749,3.553,0.023401791143
C1=C(c2ccccc2)CCO1,-7.65660346844375,4.82,0.94643918342405
C=CC(CC=CCOC(=O)NCCC[Si](OCC)(OCC)OCC)CCC1OC1COC(=O)NCCC[Si](OCC)(OCC)OCC,-9.2659119916858,6.931,1.98607736064435
CCC(CC1(CC(CC)C(C)(C)C)c2sccc2-c2c(-c3ccc4nsnc4c3)csc21)C(C)(C)C,-7.9853169998477505,4.1,-0.9506025253367
N#Cc1ccc(C2OCC(COc3c(F)cc(-c4ccccc4)cc3F)CO2)cc1F,-8.7535760339644,5.09,0.0791851304955
O=C1NC(=O)c2c(CCO)ccc3c(-c4ccc(-c5ccc6c7c(c(CCO)ccc57)C(=O)NC6=O)cc4)ccc1c23,-8.713493663785751,3.912,-1.4857960465000999
Cc1nc2csc(-c3cc4c(=O)n(C)c(=O)c5c(C6=CC(=C(C#N)C#N)C=CO6)cc6c(=O)n(C)c(=O)c3c6c45)c2nc1C,-8.45438685533965,2.901,-2.5189034913084
O=C(O)c1c(-c2ncc(-c3ccc4nsnc4c3)cn2)noc1-c1ncc(-c2ccc3nsnc3c2)cn1,-8.9835122376369,4.114,-1.4694692154701001
OCCCCCCc1cc2c(-c3ccc4cccnc4c3)c3cc4ccccc4cc3c(-c3ccc4cccnc4c3)c2cc1CCCCCCO,-6.870221651883799,2.888,-0.92249316458005
Cc1cc(C)cc(-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc(N(c5ccc(-c6ccc(C=C(C#N)C(=O)O)s6)cc5)c5cc(C)cc(C)c5)s4)ccc2-3)c1,-7.1447301042682,3.1,-1.3298475987785499
O=c1oc(=O)c2c(-c3cc4ccc5cccc6ccc(c3)c4c56)cc3c4ccc5c(=O)oc(=O)c6c(-c7cc8ccc9cccc%10ccc(c7)c8c9%10)cc(c7ccc1c2c73)c4c56,-7.750890917642,2.924,-2.63615734948885
Cc1ncnc(Nc2nc3c(NCC4COCN4O)cccc3nc2O)n1,-7.6893387646589,3.647,-0.37780287003420004
FC(F)(F)c1ccc(-c2cccc3cc4c(-c5ccc(C(F)(F)F)c6ncsc56)cccc4cc23)c2scnc12,-7.92463561118625,3.666,-0.9295409133080001
c1ccc(-c2ccc(-c3ccc(Nc4ccc(-c5ccc(-n6c7ccccc7c7cc(-c8ccccc8-c8ccccc8)ccc76)cc5)cc4)cc3)cc2)cc1,-7.2500925871818005,4.062,0.2059357620584
CN1C(=O)C2=C(c3nccc(-c4nccn4C(=O)n4ccnc4)n3)N(C)C(=O)C2=C1c1ncccn1,-7.43455856643575,2.797,-1.4713740124236
N#Cc1sc(-c2onc(C(F)(F)F)c2C(=O)O)c(C#N)c1-c1onc(C(F)(F)F)c1C(=O)O,-10.23243317727675,4.376,-2.18999948020905
O=C1c2ccccc2C(=C2c3ccccc3C(=O)c3cccc(-c4cc5cccc6ccc7cccc4c7c65)c32)c2c1cccc2-c1cc2cccc3ccc4cccc1c4c32,-7.03063276675355,1.724,-2.2606674471839
O=C1C=CCC(=O)N1C(c1ccccc1)c1ccccc1,-8.79572646940685,4.713,-0.0095239847675
CC(C)c1ccc2c(c1)[nH]c1ccccc12,-7.8285522105747,4.505,0.7800959866134
C=CC(=O)OCCOC(=O)C(C)(C)C,-10.0525387107112,5.122,0.35606097337924997
Cc1cc(O)c(-c2ccc(-c3ccc(-c4sc(-c5sc(C6=C7C(=O)N(O)C(c8ccc(-c9ccc(-c%10cc(O)c(C)s%10)s9)s8)=C7C(=O)N6O)cc5O)cc4O)s3)s2)s1,-6.7803968698337505,2.182,-1.9848528483171002
CC1=C(c2ccccc2)C(C)(C(N)c2ccccc2)SC1=O,-8.9630492760793,4.342,0.3470540049277
[2H]P[3H],-10.07950519329575,7.539,2.5694078219612
Cc1scc2c1Cc1c-2ccc2c1C1SC=CC1=C2,-7.2562151488180495,3.591,-0.051320672204300005
c1ccc2nc(-c3ccc4cc5cc6cc(-c7ccc8ccccc8n7)ccc6cc5cc4c3)ccc2c1,-6.978985557928651,2.975,-1.0632304480586499
CC(=O)c1cc2ccccc2o1,-8.74130369930685,3.954,-0.29276729175294997
CCc1cc2cc(-c3cccc4c3Sc3ccccc3N4)c1CCc1cc(CC)c(c(-c3cccc4c3Sc3ccccc3N4)c1)CC2,-7.1951800121508995,4.02,0.76156503339435
C=C(C(=O)O)C1(C)CC=CC(=O)C1=O,-9.40068998183845,2.943,-0.711849832908
O=C1c2ccccc2C(=C2c3ccccc3C(=O)c3cc(-c4nc5ccccc5o4)ccc32)c2ccc(-c3nc4ccccc4o3)cc21,-7.3461215650232505,1.775,-2.70946482081355
c1ccc(-n2c3ccc([Si]4(c5ccccc5)c5ccccc5-c5ccccc54)cc3c3ccc4c(c32)-c2cc(-n3c5ccccc5c5ccccc53)ccc2C4)cc1,-7.61279313851325,4.27,0.347217273238
CCCCC(C)c1ccc2ccc3c(-c4ccc(-c5ccc6ccc7c(C(C)CCCC)ccc8ccc5c6c87)s4)ccc4ccc1c2c43,-6.9686180202246,3.402,-0.6016437234555
O=C(c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,-7.889614558626899,3.794,-0.7334012498676
CC1(C)C2=C(CC(O)=C2)c2cc3c(cc21)C1=C(C=C(CO)C1)C3(C)C,-6.55345391851675,3.516,0.34604718368084997
CC(C#N)=C(c1ccncn1)c1ccnc(C#N)n1,-10.04592634414405,4.35,-1.4772516715944002
Cc1ccc2c3ccc(-c4ccc5c6ccc(C)cc6n(N)c5c4)cc3n(C)c2c1,-7.377550714756001,4.236,0.27325672867210005
CCCCCCc1cc2ncsc2cc1-c1cc2c(=O)oc(=O)c3c(-c4cc5scnc5cc4CCCCCC)cc4c(=O)oc(=O)c1c4c23,-8.978750245253151,3.396,-2.5187402229981
Cc1ccc(-c2ccc(-c3ncc(-c4ccc(-c5cc6c(s5)-c5sc(C)cc5[Si]6(C)C)s4)s3)s2)s1,-6.8272820862749,2.801,-0.9214863433332
C1CCNCC1,-8.45155687129445,6.403,2.51218227920105
OCCc1ccc2c(-c3cccc4ncsc34)c3cc(CCO)ccc3c(-c3cccc4ncsc34)c2c1,-7.63303840899045,3.567,-0.7196322890323
CC(F)(F)c1ccc(-c2ccc(-c3c(N)c(N)c(-c4ccc(-c5ccc(C(C)(F)F)cc5)s4)c4c3NSN4)s2)cc1,-7.2576573522257,3.396,-0.4754373195936
CCCCCCCCOc1cc(C)cc2c(OCCCCCCCC)cc(C)cc12,-7.26252819014965,4.385,1.1298167072760001
CCCc1cc(-c2cc(=O)oc3c4c5c(cc23)C(C)(C)CCN5CCC4(C)C)c2scnc2c1,-7.4510758771611005,3.931,-0.13385280306095
CC(C)c1cc2ncoc2cc1-c1ncnc(-c2cc3ocnc3cc2C(C)C)n1,-8.95556614519055,4.323,-0.60635129306915
CC(C)(C)c1cccc(-c2cccc3c2C(=C2c4ccccc4C(=O)c4cccc(-c5cccc(C(C)(C)C)c5O)c42)c2ccccc2C3=O)c1O,-7.09044339109345,1.692,-2.273783334778
O=C(O)C1CCC1,-10.419919620271251,5.748,1.8336663929793
C=CCCC(=C)c1cc(-c2cnc3ccccc3c2)cc2c3ccccc3c3cc(-c4cnc5ccccc5c4)cc(C(=C)CCC=C)c3c12,-7.847464123184451,3.881,-0.5315199841816499
C=Cc1c(C=NN)c(CCCCCC)c2c(c1CCO)C(=C1c3c(C)c(-c4nc(S)nc(C=N)n4)c(CCC)c(S)c3C(=O)c3c(CCCCCC)c(C=NN)c(C=C)c(CCO)c31)c1c(C)c(-c3nc(S)nc(C=N)n3)c(CCC)c(S)c1C2=O,-6.80592114901065,1.336,-2.6892467617214
Cc1nnc(N)c(N)n1,-8.6415195503285,3.952,0.5836842093225
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C(C)c5ccc(C(C)C)cc5)cc4)cc3)cc2)cc1,-6.7817846504713,3.939,0.64172609363415
CCc1cc2c(s1)-c1sc(C3=c4nc(F)c(F)nc4=C(C=C4C(=O)N(C)C(=O)N(C)C4=O)CC3)cc1C2=C(C#N)C#N,-7.43940219297465,1.769,-2.72160109854585
CC(C)NCNCNCNCNc1ccccc1NC(NCNc1c(N)ccc2c1ccn2C)Nc1cccc2cccc(N)c12,-7.016455635142501,4.259,0.7935928335982
N#CC(C#N)=C1C=C(c2c(F)ccc3nsnc23)SC(c2c(F)cc(C#N)c3nsnc23)=C1,-8.3437181523413,3.157,-2.4551744275213
C=Cc1ccnc(-c2cocc2C(=O)c2ccc(-c3scc(C=C4C(=O)N(C)C(=O)N(C)C4=O)c3C(=O)O)s2)n1,-8.4278557549159,3.662,-1.65360865810345
c1ccc2c(c1)nc1n(-c3cc(-c4ccc5oc6ccccc6c5c4)cc(-c4ccc5oc6ccccc6c5c4)c3)c3ccccc3n21,-7.765258528948401,4.618,0.31203295236835
CN1C(=O)C(=O)C(=O)N(C)C1=Cc1cc(-c2ncnc(-c3coc(C(=O)c4ccsc4)c3)n2)sc1C(=O)O,-8.6408120543172,2.887,-1.5768453408774
CCC(CCCCCCCCCO)c1cc2ocnc2cc1-c1cc2cccc3c4cc(-c5cc6ncoc6cc5C(CC)CCCCCCCCCO)cc5cccc(c(c1)c23)c54,-7.1725945625594,3.319,-0.7587622607342
O=C1C2CCC(C2)C(=O)C1c1cc(Oc2ccccc2)ccc1C1CC1,-8.0925026455597,4.378,0.9650789821832999
Cc1ccccc1-c1c(C(F)(F)F)ccc2c1C(=C1c3ccccc3C(=O)c3ccc(C(F)(F)F)c(-c4ccccc4C)c31)c1ccccc1C2=O,-7.3830474145361,1.71,-2.5639655449512
N#Cc1cccc(C(=O)Cc2cccc(C(=O)C(CC(=O)c3cccc(-c4nc(-c5ccccc5)cs4)c3)c3nc(C#N)cs3)c2)c1,-8.141347081724449,4.033,-0.6082833014076999
c1ccc(Nc2cc(Nc3ccccc3)c(Nc3ccccc3)c(Nc3ccccc3)c2)cc1,-7.27450119957165,4.488,1.11825186862975
Sc1c2c(c(S)c3nsnc13)N=S=N2,-7.603432422056049,2.068,-2.45672547646915
CC1(F)C2C3C=CC(C3)C2C1(F)F,-9.343790975698901,7.016,1.88588504089025
Bc1ccc(C2=c3cc4c(cc3NC2=O)=C(c2ccc(C)s2)C(=O)N4)s1,-7.3795643572497,2.276,-2.4642086073579
CC(C)N(C(C)C)C(C)C(C)(C)C,-7.6713792505259,6.202,2.25242239751375
CCCCCc1c(-c2cc(C(F)(F)F)cc3c2C(=C2c4ccc(C(O)CCC)cc4C(=O)c4cc(C(F)(F)F)cc(-c5ccnc(C(=O)OC)c5CCCCC)c42)c2ccc(C(O)CCC)cc2C3=O)ccnc1C(=O)OC,-7.5845205094463,1.751,-2.77237754304915
c1cc(-c2ccncc2)c(-c2ccc3ccccc3c2)c(-c2ccncc2)c1,-8.2103279428262,4.454,0.0066940007223000005
c1ccc2cc(-c3c4ccccc4c(-c4ccc5c6ccccc6c6nc7ccccc7n6c5c4)c4ccccc34)ccc2c1,-7.40908871002895,3.546,-0.54681278257975
N#CC(C#N)=c1/c(=C\c2csc3sccc23)c(=O)c2cc3c(=C(C#N)C#N)/c(=C\c4csc5sccc45)c(=O)c3cc12,-8.8548023863504,3.123,-2.6058438665431503
CN1C(=O)C(=O)c2c(C=Cc3ccnc(C#N)n3)c3c(c(C=Cc4ccnc(C#N)n4)c21)CC(C#N)(C#N)C3,-8.90865371736435,2.925,-1.58215156096215
Cc1ccc2c(c1)c(-c1cc3c(C(=O)NC(C)(C)CO)ccnc3[nH]1)cn2C,-7.582833403573201,4.037,-0.07621908952505001
C=CCOOCCCCCCOc1cc2ccc(C#Cc3ccc(C#Cc4ccc5cc(OCCCCCCOC(=O)C=C)cc-5cc4)cc3)ccc-2c1,-7.401496733600001,2.601,-1.03199177802125
S=c1[nH]c(=S)c2ccc3c(=S)oc(=S)c4ccc1c2c43,-9.0022880933214,2.24,-3.1644119674645004
O=C(c1cocc1-c1ncc(C(F)(F)F)cn1)c1sccc1C1COc2nsnc2O1,-8.8704217213691,4.008,-0.6857541146450501
C=NN=Cc1cc(-c2c(C(CC)CC)c(N)nc(N)c2C(CC)CC)c2nc(C(CC)CCCO)oc2c1F,-7.318610854737701,4.462,-0.08049127697790001
Cn1c2ccc(-c3ccc4ccccc4c3)cc2c2c3ccccc3ccc21,-7.5110497698113,4.06,0.1793774502496
CN(C(=O)c1ccncc1)C(=O)c1c(-c2cocc2-c2nccc(-c3cocc3C(=O)c3cccs3)n2)c2ccc1s2,-6.875990465514401,2.39,-2.0260508852828
O=c1oc(=O)c2cc(-c3ccccn3)c3c4ccc5c(=O)oc(=O)c6cc(-c7ccccn7)c(c7ccc1c2c73)c4c56,-8.183742419632349,2.722,-2.5705507001333
c1ccc2c3nc4nc(nc5[nH]c(nc6nc(nc([nH]3)c2c1)-c1ccc(-c2ccsc2)cc1-6)c1ccccc51)-c1ccc(-c2ccsc2)cc1-4,-6.516745760084301,2.113,-1.9388656075825998
O=C1CC=c2ncccc2=N1,-8.9762740092136,2.763,-1.7795157367298
C=CCC(C=C)c1c(-c2ccc(-c3ccc4c(c3C(C=C)CC=C)Nc3ccccc3C=C4)cc2)ccc2c1Nc1ccccc1C=C2,-7.2072618671130995,3.161,-0.0107757084798
CCN1C(=O)C2=C(c3ccc(-c4ccc(C(F)(F)F)cc4)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccc(C(F)(F)F)cc2)s1,-7.2045951513782,2.525,-1.77366528894405
CCCCC(CO)c1c(-c2ccc3ncoc3c2)cnc2c1ccc1c(C(CO)CCCC)c(-c3ccc4ncoc4c3)cnc12,-8.38766453919705,4.241,-0.1177164517263
CCc1ccc2c(c1)C(=C1c3cc(CC)ccc3C(=O)c3cccc(-c4ccsc4)c31)c1c(cccc1-c1ccsc1)C2=O,-7.22671800742385,1.81,-2.23168732210565
CN1C(=O)C2=C(c3nc4ccccc4o3)N(C)C(=O)C2=C1C(=O)O,-7.9306221158972505,2.841,-2.0159826728143
